Date	Open	High	Low	Close	Adj Close	Volume
2/12/2021	556.940002	561.25	550.849976	556.52002	556.52002	2195900
2/16/2021	557.289978	563.630005	552.72998	557.280029	557.280029	2624100
2/17/2021	550.98999	555.25	543.030029	551.340027	551.340027	2069600
2/18/2021	549	550	538.22998	548.219971	548.219971	2456200
2/19/2021	548	548.98999	538.809998	540.219971	540.219971	2841500
2/22/2021	534.98999	541.789978	530.789978	533.780029	533.780029	3078600
2/23/2021	525	548.539978	518.280029	546.150024	546.150024	4136500
2/24/2021	539.799988	556.849976	539.070007	553.409973	553.409973	3245000
2/25/2021	550.27002	556.47998	535.75	546.700012	546.700012	4252900
2/26/2021	546.51001	553.090027	538	538.849976	538.849976	3754600
3/1/2021	545.570007	552.140015	542	550.640015	550.640015	3041400
3/2/2021	553.340027	556.98999	546.02002	547.820007	547.820007	3039100
3/3/2021	545.929993	548.01001	517.809998	520.700012	520.700012	5355500
3/4/2021	521.5	531.5	507.679993	511.290009	511.290009	5027100
3/5/2021	511.980011	517.76001	498.790009	516.390015	516.390015	5068700
3/8/2021	514.460022	518.840027	492.850006	493.329987	493.329987	3979000
3/9/2021	507.309998	513.109985	503.820007	506.440002	506.440002	3462000
3/10/2021	513.5	518.969971	504.25	504.540009	504.540009	3768900
3/11/2021	512.200012	530.23999	510.709991	523.059998	523.059998	4711000
3/12/2021	512.5	526.51001	506.589996	518.02002	518.02002	3980300
3/15/2021	516.320007	520.72998	508.029999	520.25	520.25	3484300
3/16/2021	524.469971	533.419983	523.210022	524.030029	524.030029	3216800
3/17/2021	522	528.369995	514.299988	524.440002	524.440002	2792800
3/18/2021	516.400024	517.900024	503.850006	504.790009	504.790009	4094500
3/19/2021	504.959991	513.190002	501.630005	512.179993	512.179993	4384500
3/22/2021	509.130005	529.309998	509.130005	523.109985	523.109985	3360600
3/23/2021	529.869995	543.119995	529.400024	535.090027	535.090027	5583500
3/24/2021	533.780029	534.419983	520	520.809998	520.809998	4102200
3/25/2021	516.98999	518.530029	497	502.859985	502.859985	4926800
3/26/2021	502.820007	508.720001	496.679993	508.049988	508.049988	3464200
3/29/2021	505.660004	518	504.399994	513.950012	513.950012	3330000
3/30/2021	510.51001	514.409973	506.910004	513.390015	513.390015	2418100
3/31/2021	515.669983	528.130005	515.440002	521.659973	521.659973	3503100
4/1/2021	529.929993	540.5	527.030029	539.419983	539.419983	3938600
4/5/2021	540.01001	542.849976	529.22998	540.669983	540.669983	3355900
4/6/2021	544.809998	554.169983	543.299988	544.530029	544.530029	3474200
4/7/2021	543.5	549.640015	541.450012	546.98999	546.98999	2151300
4/8/2021	551.130005	556.900024	547.570007	554.580017	554.580017	4309800
4/9/2021	552.690002	556.900024	547.109985	555.309998	555.309998	2886600
4/12/2021	551.049988	557.97998	549.580017	552.780029	552.780029	2944100
4/13/2021	557	559.75	550.299988	553.72998	553.72998	2720300
4/14/2021	554.869995	554.869995	538.530029	540.02002	540.02002	3740300
4/15/2021	544.169983	553.48999	542.659973	549.219971	549.219971	3139100
4/16/2021	550.539978	551.97998	539.51001	546.539978	546.539978	3206000
4/19/2021	546.900024	556.440002	545.530029	554.440002	554.440002	4288700
4/20/2021	554.419983	563.559998	546.299988	549.570007	549.570007	11257600
4/21/2021	508	515.460022	503.600006	508.899994	508.899994	22897400
4/22/2021	513.820007	513.960022	500.549988	508.779999	508.779999	9061100
4/23/2021	509.01001	509.700012	500.700012	505.549988	505.549988	7307700
4/26/2021	506.76001	510.480011	503	510.299988	510.299988	4388800
4/27/2021	512.619995	512.98999	504.579987	505.549988	505.549988	3757700
