Date	Open	High	Low	Close	Adj Close	Volume
1/19/2021	127.779999	128.710007	126.940002	127.830002	127.639267	90757300
1/20/2021	128.660004	132.490005	128.550003	132.029999	131.832993	104319500
1/21/2021	133.800003	139.669998	133.589996	136.869995	136.665771	120529500
1/22/2021	136.279999	139.850006	135.020004	139.070007	138.862503	114459400
1/25/2021	143.070007	145.089996	136.539993	142.919998	142.706757	157611700
1/26/2021	143.600006	144.300003	141.369995	143.160004	142.946396	98390600
1/27/2021	143.429993	144.300003	140.410004	142.059998	141.848038	140843800
1/28/2021	139.520004	141.990005	136.699997	137.089996	136.885452	142621100
1/29/2021	135.830002	136.740005	130.210007	131.960007	131.763107	177180600
2/1/2021	133.75	135.380005	130.929993	134.139999	133.93985	106239800
2/2/2021	135.729996	136.309998	134.610001	134.990005	134.788589	83305400
2/3/2021	135.759995	135.770004	133.610001	133.940002	133.740158	89880900
2/4/2021	136.300003	137.399994	134.589996	137.389999	137.184998	84183100
2/5/2021	137.350006	137.419998	135.860001	136.759995	136.759995	75524000
2/8/2021	136.029999	136.960007	134.919998	136.910004	136.910004	71297200
2/9/2021	136.619995	137.880005	135.850006	136.009995	136.009995	76774200
2/10/2021	136.479996	136.990005	134.399994	135.389999	135.389999	73046600
2/11/2021	135.899994	136.389999	133.770004	135.130005	135.130005	64154400
2/12/2021	134.350006	135.529999	133.690002	135.369995	135.369995	60029300
2/16/2021	135.490005	136.009995	132.789993	133.190002	133.190002	80576300
2/17/2021	131.25	132.220001	129.470001	130.839996	130.839996	97918500
2/18/2021	129.199997	130	127.410004	129.710007	129.710007	96856700
2/19/2021	130.240005	130.710007	128.800003	129.869995	129.869995	87668800
2/22/2021	128.009995	129.720001	125.599998	126	126	103916400
2/23/2021	123.760002	126.709999	118.389999	125.860001	125.860001	158273000
2/24/2021	124.940002	125.559998	122.230003	125.349998	125.349998	111039900
2/25/2021	124.68	126.459999	120.540001	120.989998	120.989998	148199500
2/26/2021	122.589996	124.849998	121.199997	121.260002	121.260002	164320000
3/1/2021	123.75	127.93	122.790001	127.790001	127.790001	115998300
3/2/2021	128.410004	128.720001	125.010002	125.120003	125.120003	102015300
3/3/2021	124.809998	125.709999	121.839996	122.059998	122.059998	112430400
3/4/2021	121.75	123.599998	118.620003	120.129997	120.129997	177275300
3/5/2021	120.980003	121.940002	117.57	121.419998	121.419998	153590400
3/8/2021	120.93	121	116.209999	116.360001	116.360001	153918600
3/9/2021	119.029999	122.059998	118.790001	121.089996	121.089996	129159600
3/10/2021	121.690002	122.169998	119.449997	119.980003	119.980003	111760400
3/11/2021	122.540001	123.209999	121.260002	121.959999	121.959999	102753600
3/12/2021	120.400002	121.169998	119.160004	121.029999	121.029999	87963400
3/15/2021	121.410004	124	120.419998	123.989998	123.989998	92403800
3/16/2021	125.699997	127.220001	124.720001	125.57	125.57	114740000
3/17/2021	124.050003	125.860001	122.339996	124.760002	124.760002	111437500
3/18/2021	122.879997	123.18	120.32	120.529999	120.529999	121229700
3/19/2021	119.900002	121.43	119.68	119.989998	119.989998	185023200
3/22/2021	120.330002	123.870003	120.260002	123.389999	123.389999	111912300
3/23/2021	123.330002	124.239998	122.139999	122.540001	122.540001	95467100
3/24/2021	122.82	122.900002	120.07	120.089996	120.089996	88530500
3/25/2021	119.540001	121.660004	119	120.589996	120.589996	98844700
3/26/2021	120.349998	121.480003	118.919998	121.209999	121.209999	93958900
3/29/2021	121.650002	122.580002	120.730003	121.389999	121.389999	80819200
3/30/2021	120.110001	120.400002	118.860001	119.900002	119.900002	85671900
3/31/2021	121.650002	123.519997	121.150002	122.150002	122.150002	118323800
4/1/2021	123.660004	124.18	122.489998	123	123	74957400
4/5/2021	123.870003	126.160004	123.07	125.900002	125.900002	88651200
4/6/2021	126.5	127.129997	125.650002	126.209999	126.209999	80171300
4/7/2021	125.830002	127.919998	125.139999	127.900002	127.900002	83466700
4/8/2021	128.949997	130.389999	128.520004	130.360001	130.360001	88844600
4/9/2021	129.800003	133.039993	129.470001	133	133	106513800
4/12/2021	132.520004	132.850006	130.630005	131.240005	131.240005	91420000
4/13/2021	132.440002	134.660004	131.929993	134.429993	134.429993	91266500
4/14/2021	134.940002	135	131.660004	132.029999	132.029999	87222800
4/15/2021	133.820007	135	133.639999	134.5	134.5	89347100
4/16/2021	134.300003	134.669998	133.279999	134.160004	134.160004	84818500
4/19/2021	133.509995	135.470001	133.339996	134.839996	134.839996	94264200
4/20/2021	135.020004	135.529999	131.809998	133.110001	133.110001	94812300
4/21/2021	132.360001	133.75	131.300003	133.5	133.5	68847100
4/22/2021	133.039993	134.149994	131.410004	131.940002	131.940002	84566500
4/23/2021	132.160004	135.119995	132.160004	134.320007	134.320007	78657500
4/26/2021	134.830002	135.059998	133.559998	134.720001	134.720001	66905100
4/27/2021	135.009995	135.410004	134.110001	134.389999	134.389999	65752700
