Date	Open	High	Low	Close	Adj Close	Volume
2/12/2021	193	193.850006	186.559998	187.669998	187.669998	27200900
2/16/2021	187.300003	188.440002	184.860001	186.350006	186.350006	11630700
2/17/2021	185.360001	187.630005	182.160004	186.440002	186.440002	11391800
2/18/2021	184.789993	186.399994	182.839996	183	183	12380900
2/19/2021	184.270004	184.779999	182.789993	183.649994	183.649994	8834500
2/22/2021	181.740005	194.020004	181.529999	191.759995	191.759995	18799600
2/23/2021	193.589996	198.940002	188.660004	197.089996	197.089996	23191400
2/24/2021	197.580002	200.600006	195.330002	197.509995	197.509995	16205900
2/25/2021	197.729996	197.960007	190.380005	190.979996	190.979996	12712000
2/26/2021	190.070007	191.610001	185.449997	189.039993	189.039993	15841000
3/1/2021	193.229996	196.899994	191.389999	194.979996	194.979996	10699500
3/2/2021	196.100006	197.960007	193.490005	193.940002	193.940002	8362600
3/3/2021	194.630005	196.809998	192.210007	192.259995	192.259995	8737600
3/4/2021	189.899994	192.479996	184.119995	188.029999	188.029999	12523700
3/5/2021	189.149994	190.570007	183.339996	189.990005	189.990005	10167900
3/8/2021	197.309998	203.020004	193.789993	201.910004	201.910004	25069300
3/9/2021	200.190002	201.699997	194.369995	194.509995	194.509995	23259400
3/10/2021	197.309998	198.800003	194.679993	195.059998	195.059998	13649100
3/11/2021	197.380005	199.050003	195.399994	196.75	196.75	11920400
3/12/2021	196.529999	198.410004	195.179993	197.160004	197.160004	13241900
3/15/2021	198.539993	198.539993	194.809998	196.759995	196.759995	10311400
3/16/2021	196.100006	196.589996	192.880005	194.240005	194.240005	9602100
3/17/2021	193.440002	196.190002	191.779999	195.240005	195.240005	14363600
3/18/2021	194.949997	195.080002	191.740005	192.279999	192.279999	9634100
3/19/2021	190.919998	194	189.759995	191.139999	191.139999	26265400
3/22/2021	193.259995	196.330002	192	192.860001	192.860001	8838500
3/23/2021	191.589996	192.339996	187.970001	188.729996	188.729996	10701200
3/24/2021	190.059998	190.5	184.639999	184.720001	184.720001	13549100
3/25/2021	181.850006	187.710007	181.009995	186.910004	186.910004	9609200
3/26/2021	188.830002	188.979996	182.570007	185.919998	185.919998	10177100
3/29/2021	185.240005	185.940002	183.149994	184.850006	184.850006	7544700
3/30/2021	183.830002	186.320007	183.559998	185.529999	185.529999	5929700
3/31/2021	185.830002	186.899994	184.419998	184.520004	184.520004	8478000
4/1/2021	186.429993	189.100006	185.589996	188.970001	188.970001	7735800
4/5/2021	191.470001	191.669998	188.089996	188.5	188.5	7405300
4/6/2021	188.5	191.279999	187.869995	189.729996	189.729996	7926200
4/7/2021	189.800003	190.330002	186.949997	187.559998	187.559998	6238700
4/8/2021	187.199997	188.050003	185.630005	187.320007	187.320007	7763000
4/9/2021	188.169998	188.220001	186.149994	187.889999	187.889999	6083100
4/12/2021	187.75	187.850006	185.479996	186.490005	186.490005	6662500
4/13/2021	185.589996	186.440002	184.600006	185.490005	185.490005	6826500
4/14/2021	185.970001	190.399994	185.710007	187.460007	187.460007	9089900
4/15/2021	188.089996	188.899994	185.699997	185.929993	185.929993	7262500
4/16/2021	187.570007	189.470001	186.199997	187.259995	187.259995	9449100
4/19/2021	187.509995	190.330002	185.649994	187.429993	187.429993	7625800
4/20/2021	187.289993	188.080002	181.820007	182.789993	182.789993	10765800
4/21/2021	181.289993	183.380005	178.860001	183.110001	183.110001	8400200
4/22/2021	184.220001	184.880005	181.259995	182.759995	182.759995	7378300
4/23/2021	182.350006	183.899994	181.960007	183.020004	183.020004	6075500
4/26/2021	183.960007	185.600006	183.259995	184.270004	184.270004	6178300
4/27/2021	184.990005	185.809998	184.149994	184.639999	184.639999	4868000
