Date	Open	High	Low	Close	Adj Close	Volume
10/28/2020	68.949997	69.470001	65.489998	65.739998	65.739998	6044000
10/29/2020	68.349998	74.539001	66.230003	71.279999	71.279999	13776400
10/30/2020	70.800003	71.489998	66.849998	67.470001	67.470001	7070500
11/2/2020	68.019997	68.599998	66.550003	67.110001	67.110001	4650300
11/3/2020	66.75	69.25	66.589996	69.080002	69.080002	4366900
11/4/2020	68.970001	71.550003	68.918999	69.809998	69.809998	5442100
11/5/2020	71.089996	71.589996	70.160004	71.480003	71.480003	4449900
11/6/2020	71.419998	74.160004	70.870003	72.449997	72.449997	5841000
11/9/2020	77.75	80.25	75.419998	77.739998	77.739998	20266800
11/10/2020	80	80.379997	73.519997	76.050003	76.050003	10499400
11/11/2020	77.050003	83.980003	76.129997	82.440002	82.440002	18576500
11/12/2020	85.18	87.93	83.830002	87.809998	87.809998	21700100
11/13/2020	86.620003	90.529999	85.220001	89.389999	89.389999	14121100
11/16/2020	100.309998	103.199997	93.300003	97.949997	97.949997	70853100
11/17/2020	97.230003	97.800003	91.599998	93.150002	93.150002	26172000
11/18/2020	93.870003	94	88.610001	88.889999	88.889999	21823500
11/19/2020	90	94.650002	89.511002	92.769997	92.769997	16002000
11/20/2020	95	98.43	94.82	97.610001	97.610001	15306300
11/23/2020	100.769997	101.769997	98.620003	101.029999	101.029999	16359600
11/24/2020	98.400002	99.889999	93.540001	98.559998	98.559998	12515300
11/25/2020	99.029999	109.290001	98.650002	109.18	109.18	25850700
11/27/2020	115.120003	130.059998	114.860001	127.029999	127.029999	43438500
11/30/2020	144	153.869995	141.050003	152.740005	152.740005	73203100
12/1/2020	177.660004	178.5	130.330002	141.009995	141.009995	125552300
12/2/2020	138.630005	149.800003	128.100006	143	143	51217300
12/3/2020	143.5	159.110001	143.009995	157.259995	157.259995	38656500
12/4/2020	157.589996	157.820007	148.509995	152.520004	152.520004	27704800
12/7/2020	155.029999	163.979996	152.970001	159.520004	159.520004	31409800
12/8/2020	165.75	170.509995	164.300003	169.860001	169.860001	27738700
12/9/2020	170.199997	170.800003	147.199997	156.589996	156.589996	40951700
