Date,Open,High,Low,Close,Adj Close,Volume
2021-03-05,133.072998,134.270004,121.120003,132.190002,132.190002,12030800
2021-03-08,129.149994,133.550003,122.480003,123.470001,123.470001,6790100
2021-03-09,127.110001,132.300003,125.599998,130.869995,130.869995,7825900
2021-03-10,133.619995,135.714996,128.792999,129.750000,129.750000,5551200
2021-03-11,132.981995,140.850006,131.479996,140.470001,140.470001,8064100
2021-03-12,134.039993,138.742004,133.199997,136.990005,136.990005,4873900
2021-03-15,136.770004,143.850006,135.009995,143.660004,143.660004,7321700
2021-03-16,148.500000,157.750000,145.839996,156.020004,156.020004,16913200
2021-03-17,150.250000,152.082993,143.250000,147.550003,147.550003,12858800
2021-03-18,144.449997,147.610001,140.860001,141.460007,141.460007,7135600
2021-03-19,143.059998,145.179993,138.529999,143.740005,143.740005,6922300
2021-03-22,144.190002,147.919998,141.850006,145.600006,145.600006,6050700
2021-03-23,145.610001,146.190002,136.380005,136.520004,136.520004,6961200
2021-03-24,137.250000,137.740005,131.009995,131.610001,131.610001,5864600
2021-03-25,127.330002,134.309998,126.419998,133.330002,133.330002,5696300
2021-03-26,133.380005,135.600006,128.020004,133.279999,133.279999,4017600
2021-03-29,130.110001,131.300003,121.900002,123.419998,123.419998,10814800
2021-03-30,123.150002,123.598000,117.341003,118.489998,118.489998,11061600
2021-03-31,121.099998,131.800003,119.328003,130.949997,130.949997,10015700
2021-04-01,132.199997,136.636993,130.339996,132.550003,132.550003,7269700
2021-04-05,132.600006,133.192993,127.040001,129.910004,129.910004,5218300
2021-04-06,130.110001,138.248993,128.160004,133.529999,133.529999,7438200
2021-04-07,132.369995,135.160004,130.210007,131.470001,131.470001,4380000
2021-04-08,132.850006,135.899994,132.059998,133.880005,133.880005,4530000
2021-04-09,133.509995,144.000000,133.339996,140.919998,140.919998,9907800
2021-04-12,142.369995,143.490005,136.360001,139.399994,139.399994,6060200
2021-04-13,146.800003,152.110001,145.350006,149.710007,149.710007,13729000
2021-04-14,153.660004,160.919998,152.490005,160.029999,160.029999,15389800
2021-04-15,159.000000,163.580002,155.229996,159.869995,159.869995,10340400
2021-04-16,158.679993,171.919998,158.210007,170.809998,170.809998,19033400
2021-04-19,166.610001,168.195999,159.600006,161.910004,161.910004,10006600
2021-04-20,160.320007,162.729996,153.270004,156.779999,156.779999,7154400
2021-04-21,158.600006,170.110001,157.690002,169.500000,169.500000,11352700
2021-04-22,168.259995,179.000000,164.619995,168.100006,168.100006,15922400
2021-04-23,170.304993,175.509995,168.350006,173.630005,173.630005,8791000
2021-04-26,171.789993,179.600006,168.880005,177.610001,177.610001,12201700
2021-04-27,178.360001,185.529999,178.179993,183.410004,183.410004,12904100
